"CommuteDays","MilesOneWay","Bus"
5,7.253383877,"No"
5,7.253383877,"Yes"
5,7.253383877,"No"
5,7.253383877,"No"
4,7.253383877,"No"
5,7.253383877,"No"
5,7.253383877,"No"
5,7.253383877,"Yes"
5,9.072568056,"No"
5,7.253383877,"No"
4,7.253383877,"No"
5,7.253383877,"No"
5,9.072568056,"No"
5,7.253383877,"No"
5,7.253383877,"No"
5,7.253383877,"Yes"
5,7.253383877,"No"
5,9.072568056,"No"
5,7.253383877,"Yes"
5,7.253383877,"No"
5,7.253383877,"Yes"
6,7.253383877,"No"
5,7.253383877,"No"
5,7.253383877,"No"
7,7.253383877,"Yes"
3,7.253383877,"No"
5,7.253383877,"No"
4,7.253383877,"No"
5,9.072568056,"No"
5,7.253383877,"No"
5,7.253383877,"No"
5,9.072568056,"No"
5,7.253383877,"No"
5,9.072568056,"No"
5,7.253383877,"No"
4,9.072568056,"No"
5,7.253383877,"No"
5,7.253383877,"No"
5,7.253383877,"No"
5,9.072568056,"No"
5,7.253383877,"No"
4,7.253383877,"No"
5,7.253383877,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"Yes"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
4,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,7.253383877,"No"
5,9.072568056,"Yes"
5,9.072568056,"No"
3,9.072568056,"No"
4,9.072568056,"No"
5,7.253383877,"No"
3,9.072568056,"Yes"
4,9.072568056,"No"
5,7.253383877,"No"
5,9.072568056,"No"
5,9.072568056,"Yes"
5,9.072568056,"Yes"
5,9.072568056,"No"
5,9.072568056,"No"
3,9.072568056,"Yes"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"Yes"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,9.072568056,"No"
5,14.23719783,"Yes"
5,14.23719783,"Yes"
5,14.23719783,"No"
5,11.65164729,"No"
5,11.65164729,"No"
5,11.65164729,"No"
5,11.65164729,"No"
5,11.65164729,"No"
5,11.65164729,"No"
5,14.23719783,"No"
5,14.23719783,"No"
5,14.23719783,"Yes"
5,14.23719783,"Yes"
5,14.23719783,"Yes"
5,14.23719783,"No"
5,11.65164729,"Yes"
5,11.65164729,"Yes"
5,11.65164729,"No"
5,11.65164729,"No"
5,14.23719783,"Yes"
5,11.65164729,"No"
6,14.23719783,"No"
5,14.23719783,"Yes"
5,14.23719783,"No"
4,14.23719783,"Yes"
5,14.23719783,"No"
5,11.65164729,"Yes"
5,14.23719783,"No"
5,11.65164729,"No"
5,11.65164729,"No"
5,11.65164729,"Yes"
3,14.23719783,"Yes"
5,14.23719783,"No"
5,14.23719783,"No"
3,11.65164729,"No"
4,11.65164729,"Yes"
5,14.23719783,"No"
5,14.23719783,"No"
5,14.23719783,"No"
5,14.23719783,"Yes"
5,11.65164729,"No"
3,11.65164729,"No"
5,11.65164729,"No"
5,11.65164729,"No"
5,11.65164729,"No"
5,11.65164729,"No"
5,11.65164729,"Yes"
5,11.65164729,"No"
2,11.65164729,"No"
5,11.65164729,"No"
4,11.65164729,"No"
5,11.65164729,"No"
5,11.65164729,"No"
5,11.65164729,"No"
5,14.23719783,"No"
5,11.65164729,"No"
5,14.23719783,"No"
5,11.65164729,"No"
5,14.23719783,"No"
5,14.23719783,"No"
5,11.65164729,"No"
5,11.65164729,"No"
6,11.65164729,"No"
5,11.65164729,"No"
5,14.23719783,"Yes"
5,14.23719783,"Yes"
5,11.65164729,"No"
5,11.65164729,"No"
5,14.23719783,"Yes"
3,14.23719783,"No"
5,14.23719783,"Yes"
5,14.23719783,"No"
5,11.65164729,"No"
5,11.65164729,"No"
5,11.65164729,"No"
5,11.65164729,"No"
5,11.65164729,"No"
4,11.65164729,"No"
5,14.23719783,"No"
5,14.23719783,"No"
4,11.65164729,"No"
5,11.65164729,"No"
5,14.23719783,"No"
5,14.23719783,"No"
5,11.65164729,"No"
1,14.23719783,"No"
5,14.23719783,"No"
5,14.23719783,"Yes"
5,11.65164729,"No"
5,14.23719783,"Yes"
4,11.65164729,"No"
5,11.65164729,"No"
5,14.23719783,"Yes"
5,11.65164729,"No"
5,11.65164729,"No"
5,11.65164729,"No"
5,14.23719783,"No"
5,11.65164729,"No"
4,14.23719783,"No"
5,14.23719783,"No"
5,14.23719783,"No"
5,14.23719783,"Yes"
5,14.23719783,"Yes"
5,14.23719783,"Yes"
3,14.23719783,"No"
5,14.23719783,"No"
5,14.23719783,"No"
5,14.23719783,"Yes"
5,14.23719783,"No"
4,14.23719783,"No"
5,14.23719783,"No"
2,11.65164729,"No"
5,11.65164729,"No"
5,11.65164729,"No"
5,14.23719783,"No"
3,11.65164729,"No"
4,11.65164729,"No"
5,14.23719783,"No"
5,14.23719783,"No"
5,14.23719783,"No"
5,14.23719783,"Yes"
5,14.23719783,"No"
5,11.65164729,"No"
5,14.23719783,"No"
5,11.65164729,"No"
3,14.23719783,"No"
2,14.23719783,"No"
5,11.65164729,"No"
3,14.23719783,"Yes"
5,14.23719783,"Yes"
5,14.23719783,"No"
5,14.23719783,"No"
5,11.65164729,"No"
5,14.23719783,"Yes"
5,14.23719783,"No"
5,14.23719783,"No"
5,14.23719783,"No"
5,14.23719783,"No"
5,11.65164729,"No"
5,14.23719783,"No"
5,14.23719783,"No"
5,14.23719783,"Yes"
5,14.23719783,"Yes"
5,14.23719783,"Yes"
5,14.23719783,"No"
5,14.23719783,"No"
5,14.23719783,"No"
5,14.23719783,"Yes"
5,14.23719783,"No"
5,14.23719783,"No"
5,14.23719783,"Yes"
5,14.23719783,"No"
5,14.23719783,"Yes"
5,14.23719783,"No"
5,14.23719783,"No"
5,14.23719783,"Yes"
5,14.23719783,"No"
5,14.23719783,"No"
5,14.23719783,"Yes"
5,14.23719783,"No"
5,14.23719783,"No"
5,14.23719783,"Yes"
5,14.23719783,"Yes"
5,14.23719783,"No"
5,14.23719783,"No"
5,14.23719783,"No"
5,14.23719783,"Yes"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
2,10.28786731,"No"
5,8.564777189,"No"
3,8.564777189,"No"
5,8.564777189,"No"
5,10.28786731,"No"
4,8.564777189,"No"
5,8.564777189,"No"
4,10.28786731,"No"
5,10.28786731,"No"
4,8.564777189,"No"
5,8.564777189,"No"
3,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
4,8.564777189,"No"
4,10.28786731,"No"
5,8.564777189,"No"
5,10.28786731,"No"
2,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,10.28786731,"No"
5,10.28786731,"No"
6,10.28786731,"No"
5,8.564777189,"No"
3,10.28786731,"No"
5,8.564777189,"No"
5,8.564777189,"No"
3,8.564777189,"No"
5,10.28786731,"No"
5,10.28786731,"No"
5,8.564777189,"No"
5,8.564777189,"No"
6,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,10.28786731,"No"
4,10.28786731,"No"
5,8.564777189,"No"
5,10.28786731,"No"
5,8.564777189,"No"
5,8.564777189,"No"
3,8.564777189,"No"
5,8.564777189,"Yes"
5,8.564777189,"No"
5,10.28786731,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
3,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,10.28786731,"No"
5,10.28786731,"No"
5,10.28786731,"No"
5,10.28786731,"No"
5,10.28786731,"No"
5,10.28786731,"No"
2,10.28786731,"No"
5,10.28786731,"No"
5,10.28786731,"No"
5,10.28786731,"No"
5,8.564777189,"No"
3,10.28786731,"No"
3,8.564777189,"No"
5,8.564777189,"No"
2,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,10.28786731,"No"
5,10.28786731,"No"
5,10.28786731,"No"
3,10.28786731,"No"
5,10.28786731,"No"
5,10.28786731,"No"
5,10.28786731,"No"
5,8.564777189,"No"
4,10.28786731,"No"
4,10.28786731,"No"
4,10.28786731,"No"
5,8.564777189,"No"
3,8.564777189,"No"
5,8.564777189,"No"
3,10.28786731,"No"
5,8.564777189,"No"
5,10.28786731,"No"
5,8.564777189,"No"
5,8.564777189,"No"
3,10.28786731,"No"
5,8.564777189,"No"
5,8.564777189,"No"
4,10.28786731,"No"
1,8.564777189,"No"
3,10.28786731,"No"
5,10.28786731,"No"
5,10.28786731,"No"
4,10.28786731,"No"
5,10.28786731,"No"
4,10.28786731,"No"
5,10.28786731,"No"
5,8.564777189,"No"
5,10.28786731,"No"
5,10.28786731,"No"
5,10.28786731,"No"
5,10.28786731,"No"
4,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
3,8.564777189,"No"
5,8.564777189,"No"
5,10.28786731,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
4,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"Yes"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
4,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"Yes"
5,8.564777189,"No"
5,8.564777189,"No"
4,10.28786731,"No"
5,8.564777189,"No"
5,8.564777189,"No"
4,8.564777189,"No"
3,10.28786731,"No"
4,10.28786731,"No"
1,8.564777189,"No"
5,10.28786731,"No"
5,8.564777189,"No"
5,10.28786731,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
3,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
2,8.564777189,"No"
4,10.28786731,"No"
5,8.564777189,"No"
4,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,10.28786731,"No"
5,10.28786731,"No"
5,8.564777189,"No"
5,8.564777189,"No"
6,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
4,8.564777189,"No"
5,8.564777189,"No"
5,10.28786731,"Yes"
5,8.564777189,"No"
4,8.564777189,"No"
5,8.564777189,"Yes"
5,8.564777189,"Yes"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
4,8.564777189,"No"
3,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
5,8.564777189,"No"
4,8.564777189,"Yes"
5,8.564777189,"Yes"
5,8.564777189,"Yes"
5,8.564777189,"No"
5,8.564777189,"Yes"
5,8.564777189,"Yes"
5,8.564777189,"Yes"
5,8.564777189,"Yes"
5,8.564777189,"Yes"
5,8.564777189,"Yes"
5,8.564777189,"Yes"
5,8.564777189,"Yes"
5,8.564777189,"Yes"
5,8.564777189,"Yes"
4,8.564777189,"No"
5,8.564777189,"No"
4,7.923257629,"No"
5,5.870092756,"No"
5,5.870092756,"Yes"
5,5.870092756,"No"
5,5.870092756,"No"
5,7.923257629,"No"
5,5.870092756,"Yes"
5,7.923257629,"No"
3,7.923257629,"No"
5,7.923257629,"No"
5,5.870092756,"No"
5,5.870092756,"No"
4,5.870092756,"No"
5,5.870092756,"No"
5,7.923257629,"No"
5,5.870092756,"No"
5,5.870092756,"No"
5,5.870092756,"No"
5,7.923257629,"No"
4,7.923257629,"No"
5,5.870092756,"No"
5,7.923257629,"No"
5,5.870092756,"Yes"
5,5.870092756,"No"
5,5.870092756,"No"
5,7.923257629,"No"
5,5.870092756,"Yes"
5,5.870092756,"Yes"
5,7.923257629,"Yes"
4,5.870092756,"Yes"
5,7.923257629,"Yes"
5,5.870092756,"Yes"
5,7.923257629,"No"
5,7.923257629,"Yes"
5,7.923257629,"No"
5,5.870092756,"No"
5,7.923257629,"No"
5,5.870092756,"No"
5,7.923257629,"No"
4,5.870092756,"No"
5,5.870092756,"No"
5,7.923257629,"No"
5,5.870092756,"No"
5,5.870092756,"No"
5,7.923257629,"Yes"
5,7.923257629,"No"
5,7.923257629,"No"
5,7.923257629,"No"
5,7.923257629,"No"
3,7.923257629,"No"
5,7.923257629,"Yes"
5,7.923257629,"No"
5,5.870092756,"Yes"
5,7.923257629,"No"
5,7.923257629,"No"
5,7.923257629,"No"
5,7.923257629,"No"
5,7.923257629,"No"
3,7.923257629,"No"
5,5.870092756,"No"
5,7.923257629,"No"
5,5.870092756,"No"
5,7.923257629,"Yes"
5,7.923257629,"No"
5,7.923257629,"No"
5,7.923257629,"No"
5,7.923257629,"Yes"
5,7.923257629,"No"
5,7.923257629,"Yes"
5,7.923257629,"No"
5,7.923257629,"No"
5,5.870092756,"No"
5,7.923257629,"No"
5,5.870092756,"Yes"
5,5.870092756,"Yes"
4,5.870092756,"No"
5,5.870092756,"No"
5,7.923257629,"No"
4,7.923257629,"No"
5,7.923257629,"No"
5,5.870092756,"No"
5,5.870092756,"No"
3,5.870092756,"No"
5,5.870092756,"No"
5,5.870092756,"Yes"
4,5.870092756,"No"
5,5.870092756,"Yes"
3,5.870092756,"No"
5,5.870092756,"Yes"
5,5.870092756,"No"
5,5.870092756,"Yes"
5,5.870092756,"No"
5,5.870092756,"No"
5,5.870092756,"Yes"
4,5.870092756,"No"
5,7.923257629,"No"
1,5.870092756,"No"
6,5.870092756,"Yes"
3,5.870092756,"No"
5,5.870092756,"No"
5,5.870092756,"Yes"
4,5.870092756,"No"
4,7.923257629,"Yes"
5,5.870092756,"No"
5,5.870092756,"No"
4,5.870092756,"No"
6,5.870092756,"No"
5,5.870092756,"No"
5,5.870092756,"No"
5,5.870092756,"Yes"
6,5.870092756,"No"
5,7.923257629,"No"
5,7.923257629,"No"
2,7.923257629,"No"
5,5.870092756,"No"
5,5.870092756,"No"
5,5.870092756,"No"
5,5.870092756,"Yes"
5,5.870092756,"No"
5,5.870092756,"No"
5,5.870092756,"No"
5,5.870092756,"No"
5,5.870092756,"Yes"
4,5.870092756,"Yes"
5,5.870092756,"Yes"
5,5.870092756,"No"
5,5.870092756,"No"
5,5.870092756,"No"
5,5.870092756,"Yes"
5,5.870092756,"Yes"
5,5.870092756,"Yes"
5,5.870092756,"Yes"
5,5.870092756,"Yes"
5,5.870092756,"Yes"
5,5.870092756,"No"
4,5.870092756,"No"
5,5.870092756,"No"
5,5.870092756,"No"
5,5.870092756,"Yes"
5,5.870092756,"Yes"
5,5.870092756,"Yes"
5,5.870092756,"Yes"
7,3.120684634,"No"
6,0.75448918,"Yes"
5,0.75448918,"Yes"
4,0.75448918,"Yes"
5,0.75448918,"No"
6,2.0456704,"Yes"
6,0.605584016,"No"
7,0.605584016,"No"
7,0.605584016,"Yes"
6,0.605584016,"No"
6,0.605584016,"No"
1,0.605584016,"No"
6,0.605584016,"No"
5,0.605584016,"No"
7,0.605584016,"No"
5,0.605584016,"No"
7,0.605584016,"No"
7,0.605584016,"No"
7,0.605584016,"No"
7,3.748011636,"No"
5,23.37026015,"No"
5,23.37026015,"No"
5,23.37026015,"Yes"
5,23.37026015,"No"
5,23.37026015,"No"
5,23.37026015,"No"
5,23.37026015,"No"
1,23.37026015,"No"
5,23.37026015,"No"
5,25.11879712,"No"
7,23.37026015,"No"
5,23.37026015,"No"
4,23.37026015,"No"
5,25.11879712,"No"
5,25.11879712,"No"
5,25.11879712,"No"
1,25.11879712,"No"
3,23.37026015,"No"
5,25.11879712,"No"
5,25.11879712,"No"
5,25.11879712,"No"
5,25.11879712,"No"
5,23.37026015,"No"
5,25.11879712,"No"
5,23.37026015,"No"
5,23.37026015,"No"
5,23.37026015,"No"
5,25.11879712,"No"
5,23.37026015,"No"
5,25.11879712,"No"
5,23.37026015,"Yes"
5,23.37026015,"No"
3,23.37026015,"No"
5,25.11879712,"No"
4,23.37026015,"No"
5,25.11879712,"No"
3,23.37026015,"No"
5,23.37026015,"No"
4,25.11879712,"No"
6,25.11879712,"No"
4,23.37026015,"No"
3,25.11879712,"No"
5,23.37026015,"No"
5,25.11879712,"No"
5,23.37026015,"No"
4,23.37026015,"No"
5,23.37026015,"Yes"
5,23.37026015,"No"
5,23.37026015,"No"
5,23.37026015,"No"
5,23.37026015,"No"
5,23.37026015,"No"
5,23.37026015,"No"
5,23.37026015,"No"
5,23.37026015,"No"
5,26.46612001,"No"
5,26.46612001,"No"
5,26.46612001,"No"
5,26.46612001,"No"
5,21.00594862,"No"
5,20.49107803,"No"
5,14.52975352,"No"
5,14.52975352,"No"
4,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
3,14.52975352,"No"
5,14.52975352,"No"
4,14.52975352,"No"
5,16.3856045,"No"
5,14.52975352,"No"
5,16.3856045,"No"
4,14.52975352,"No"
5,16.3856045,"No"
4,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,16.3856045,"No"
3,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
3,14.52975352,"No"
5,16.3856045,"No"
3,14.52975352,"No"
3,14.52975352,"Yes"
5,14.52975352,"Yes"
5,14.52975352,"No"
3,16.3856045,"Yes"
5,16.3856045,"No"
5,16.3856045,"No"
5,16.3856045,"No"
5,16.3856045,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,16.3856045,"No"
5,16.3856045,"No"
5,16.3856045,"Yes"
5,16.3856045,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,16.3856045,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
4,16.3856045,"No"
6,14.52975352,"No"
5,16.3856045,"No"
5,16.3856045,"No"
5,16.3856045,"No"
6,16.3856045,"No"
3,16.3856045,"No"
5,16.3856045,"No"
6,16.3856045,"Yes"
1,16.3856045,"No"
5,16.3856045,"No"
2,16.3856045,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,16.3856045,"Yes"
5,14.52975352,"No"
5,16.3856045,"No"
5,16.3856045,"No"
5,16.3856045,"No"
5,14.52975352,"No"
4,14.52975352,"No"
5,14.52975352,"No"
5,16.3856045,"No"
5,16.3856045,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,16.3856045,"No"
5,16.3856045,"No"
5,14.52975352,"No"
5,16.3856045,"No"
5,14.52975352,"No"
5,14.52975352,"No"
3,14.52975352,"No"
5,14.52975352,"No"
3,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
2,14.52975352,"No"
4,14.52975352,"No"
5,14.52975352,"No"
3,14.52975352,"No"
4,14.52975352,"No"
5,14.52975352,"Yes"
4,14.52975352,"No"
5,14.52975352,"Yes"
5,14.52975352,"Yes"
5,14.52975352,"No"
5,14.52975352,"No"
1,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
2,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,16.3856045,"No"
5,16.3856045,"No"
4,16.3856045,"No"
3,16.3856045,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,16.3856045,"No"
5,14.52975352,"No"
6,16.3856045,"No"
5,14.52975352,"No"
3,16.3856045,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"Yes"
5,14.52975352,"Yes"
5,14.52975352,"Yes"
5,14.52975352,"Yes"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
3,14.52975352,"Yes"
5,14.52975352,"No"
4,14.52975352,"Yes"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"No"
5,14.52975352,"Yes"
5,14.52975352,"Yes"
3,14.52975352,"Yes"
5,14.52975352,"Yes"
5,39.27361733,"No"
5,15.0268603,"No"
5,12.79132419,"No"
5,12.79132419,"No"
5,12.79132419,"Yes"
4,31.35706971,"No"
7,33.3625675,"No"
5,31.92162284,"No"
5,18.51430243,"No"
5,18.51430243,"No"
5,18.51430243,"No"
1,19.59568322,"No"
3,18.51430243,"No"
3,18.51430243,"No"
5,18.51430243,"No"
5,18.51430243,"No"
3,18.51430243,"No"
5,19.59568322,"No"
5,19.59568322,"No"
5,18.51430243,"No"
4,18.51430243,"No"
5,19.59568322,"No"
5,18.51430243,"No"
5,18.51430243,"No"
5,18.51430243,"No"
5,18.51430243,"No"
5,13.83679551,"Yes"
5,13.83679551,"No"
5,14.23228637,"No"
5,14.23228637,"No"
5,13.83679551,"No"
5,14.23228637,"No"
5,13.83679551,"No"
5,14.23228637,"No"
3,13.83679551,"No"
5,14.23228637,"No"
5,13.83679551,"No"
5,14.23228637,"No"
5,14.23228637,"No"
5,13.83679551,"No"
6,13.83679551,"No"
4,13.83679551,"No"
4,13.83679551,"No"
4,14.23228637,"No"
5,14.23228637,"No"
5,14.23228637,"No"
5,14.23228637,"No"
5,13.83679551,"No"
1,13.83679551,"No"
4,40.76068687,"Yes"
5,22.20755595,"No"
4,19.87775615,"No"
5,19.87775615,"No"
5,17.63265374,"No"
5,19.59696005,"No"
5,17.63265374,"No"
3,19.59696005,"No"
5,24.72642387,"No"
5,24.72642387,"No"
5,24.72642387,"No"
1,18.58814198,"No"
5,12.43392889,"No"
5,12.43392889,"No"
4,12.43392889,"No"
2,12.43392889,"No"
5,13.4836599,"No"
5,13.4836599,"No"
5,12.43392889,"No"
5,13.4836599,"No"
5,12.43392889,"No"
5,12.43392889,"No"
5,13.4836599,"No"
5,13.4836599,"No"
5,12.43392889,"No"
5,13.4836599,"No"
5,12.43392889,"No"
5,12.43392889,"No"
5,12.43392889,"No"
5,13.4836599,"No"
5,12.43392889,"No"
3,13.4836599,"No"
5,12.43392889,"No"
2,12.43392889,"No"
5,12.43392889,"No"
3,12.43392889,"No"
4,12.43392889,"No"
5,12.43392889,"No"
5,13.4836599,"No"
5,12.43392889,"No"
5,12.43392889,"No"
5,13.4836599,"No"
3,13.4836599,"No"
5,12.43392889,"No"
5,12.43392889,"Yes"
5,12.43392889,"Yes"
5,12.43392889,"No"
5,12.43392889,"No"
3,12.43392889,"Yes"
5,12.43392889,"No"
5,12.43392889,"No"
5,12.43392889,"Yes"
5,12.43392889,"Yes"
5,12.43392889,"Yes"
4,40.58963859,"No"
6,41.50591953,"No"
5,40.58963859,"No"
4,39.10584111,"No"
3,39.10584111,"No"
1,39.10584111,"No"
5,39.6654285,"Yes"
5,25.06914335,"No"
5,25.46797434,"No"
5,29.9175355,"No"
5,29.884333,"No"
5,29.9175355,"No"
3,29.9175355,"No"
5,27.13500823,"No"
5,35.49205556,"No"
5,36.88387513,"No"
5,36.88387513,"Yes"
5,36.88387513,"Yes"
5,36.88387513,"No"
5,25.79764374,"No"
4,40.35731952,"No"
5,39.24168458,"No"
5,45.11806177,"No"
5,49.44200257,"No"
5,26.66702687,"No"
4,26.22557961,"No"
5,26.22557961,"No"
5,26.66702687,"Yes"
5,42.86198954,"No"
5,27.92268652,"No"
5,27.92268652,"No"
5,25.38947289,"No"
6,51.26793524,"No"
4,51.26793524,"No"
5,53.33338571,"No"
5,26.25063063,"No"
3,26.25063063,"No"
5,23.90129705,"No"
3,26.25063063,"No"
5,26.25063063,"No"
5,26.25063063,"No"
5,26.25063063,"No"
3,26.25063063,"No"
5,23.90129705,"No"
4,26.25063063,"No"
4,26.25063063,"No"
5,26.25063063,"No"
3,26.25063063,"No"
5,26.25063063,"No"
5,26.25063063,"No"
5,23.90129705,"No"
6,23.90129705,"No"
5,23.90129705,"No"
5,23.90129705,"Yes"
5,23.90129705,"No"
2,23.90129705,"No"
5,26.25063063,"No"
5,23.90129705,"No"
5,23.90129705,"No"
5,23.90129705,"No"
5,26.25063063,"No"
5,23.90129705,"No"
5,26.25063063,"No"
5,26.25063063,"No"
5,23.90129705,"No"
5,23.90129705,"No"
5,26.25063063,"No"
5,23.90129705,"No"
5,26.25063063,"No"
5,26.25063063,"Yes"
5,26.25063063,"No"
3,23.90129705,"No"
5,26.25063063,"Yes"
7,26.25063063,"No"
3,26.25063063,"Yes"
5,26.25063063,"No"
5,23.90129705,"No"
5,26.25063063,"No"
5,26.25063063,"No"
4,26.25063063,"No"
5,26.25063063,"No"
5,23.90129705,"No"
4,23.90129705,"No"
5,26.25063063,"No"
5,26.25063063,"No"
5,26.25063063,"No"
5,26.25063063,"Yes"
5,26.25063063,"No"
5,26.25063063,"Yes"
5,26.25063063,"No"
5,23.90129705,"No"
3,26.25063063,"Yes"
5,26.25063063,"No"
3,26.25063063,"No"
4,26.25063063,"Yes"
3,26.25063063,"No"
4,23.90129705,"No"
4,26.25063063,"No"
5,23.90129705,"No"
5,26.25063063,"No"
4,26.25063063,"Yes"
5,26.25063063,"No"
5,26.25063063,"Yes"
5,26.25063063,"No"
5,26.25063063,"Yes"
5,26.25063063,"No"
5,26.25063063,"Yes"
5,26.25063063,"No"
5,26.25063063,"No"
5,26.25063063,"No"
5,25.65179498,"No"
5,35.24087504,"No"
5,18.99576479,"No"
5,24.50863869,"No"
3,24.50863869,"Yes"
5,24.50863869,"No"
5,24.50863869,"Yes"
4,24.50863869,"No"
5,24.50863869,"No"
3,24.50863869,"Yes"
5,21.9836499,"No"
5,21.9836499,"No"
3,21.9836499,"No"
5,21.9836499,"No"
5,21.9836499,"No"
5,21.9836499,"No"
5,21.9836499,"No"
5,21.9836499,"No"
5,24.50863869,"Yes"
5,24.50863869,"No"
4,21.9836499,"No"
5,24.50863869,"Yes"
3,24.50863869,"No"
5,21.9836499,"No"
5,24.50863869,"Yes"
5,24.50863869,"Yes"
5,24.50863869,"No"
5,24.50863869,"Yes"
5,15.35786567,"Yes"
5,29.82248937,"Yes"
4,45.48919115,"No"
5,18.20010381,"No"
5,20.63501665,"Yes"
5,22.69288857,"Yes"
5,22.69288857,"No"
5,20.13406202,"No"
5,22.69288857,"No"
5,20.13406202,"No"
5,20.13406202,"No"
5,22.69288857,"No"
5,22.69288857,"Yes"
4,22.69288857,"Yes"
5,22.69288857,"Yes"
5,20.13406202,"No"
5,22.69288857,"Yes"
5,22.69288857,"Yes"
5,22.69288857,"Yes"
5,37.88234079,"No"
5,21.09167802,"No"
5,21.09167802,"No"
5,21.09167802,"No"
4,18.49848263,"No"
2,21.09167802,"No"
5,18.49848263,"No"
5,21.09167802,"Yes"
5,18.49848263,"No"
5,18.49848263,"No"
5,18.49848263,"No"
4,18.49848263,"No"
5,18.49848263,"No"
4,21.09167802,"No"
6,18.49848263,"No"
5,18.49848263,"No"
5,18.49848263,"No"
5,18.49848263,"No"
5,18.49848263,"No"
